日期,美元／新台幣,人民幣／新台幣,歐元／美元,美元／日幣,英鎊／美元,澳幣／美元,美元／港幣,美元／人民幣,美元／南非幣,紐幣／美元
2016/4/8,32.45,5.001973,1.1377,108.975,1.41215,0.7553,7.7572,6.48745,15.08825,-
2016/4/11,32.45,5.007846,1.1402,108.075,1.41255,0.75515,7.7585,6.47985,14.98,-
2016/4/12,32.382,5.003667,1.14445,108.17,1.4267,0.7641,7.75575,6.47165,14.68095,-
2016/4/13,32.35,4.994322,1.1352,108.995,1.4232,0.76595,7.7555,6.47735,14.7528,-
2016/4/14,32.436,4.992192,1.12535,109.205,1.4129,0.76695,7.7577,6.49735,14.61365,-
2016/4/15,32.348,4.984891,1.12615,109.28,1.41645,0.77225,7.7563,6.4892,14.48665,-
2016/4/18,32.402,4.992533,1.12925,108.345,1.4174,0.76835,7.7555,6.4901,14.65395,-
2016/4/19,32.265,4.979651,1.13205,109.155,1.42995,0.77815,7.75585,6.47935,14.4157,-
2016/4/20,32.248,4.980123,1.13585,108.99,1.43725,0.78035,7.75665,6.47535,14.23145,-
2016/4/21,32.296,4.982175,1.1289,109.685,1.43345,0.78185,7.75775,6.4823,14.26195,-
2016/4/22,32.33,4.979014,1.129,110.525,1.43575,0.77575,7.75705,6.49325,14.30825,-
2016/4/25,32.361,4.971847,1.1255,111.15,1.44265,0.7715,7.7569,6.50885,14.46505,-
2016/4/26,32.363,4.973513,1.1279,110.845,1.45375,0.77365,7.7563,6.50705,14.4941,-
2016/4/27,32.345,4.971912,1.13295,111.15,1.4562,0.76225,7.75735,6.50555,14.39035,-
2016/4/28,32.279,4.973968,1.13495,108.3,1.4588,0.76365,7.75755,6.4896,14.39955,-
2016/4/29,32.281,4.97405,1.13875,107.095,1.46185,0.76295,7.75785,6.4899,14.19765,-
2016/5/3,32.205,4.96965,1.1603,105.655,1.4758,0.76155,7.75885,6.48035,14.28725,-
2016/5/4,32.356,4.969687,1.1472,107.105,1.4494,0.74815,7.76005,6.51065,14.80085,-
2016/5/5,32.377,4.970323,1.1456,107.2,1.4482,0.74805,7.76085,6.51405,14.8845,-
2016/5/6,32.412,4.973881,1.1425,106.935,1.44965,0.73715,7.76165,6.51645,15.0241,-
2016/5/9,32.417,4.972282,1.1395,107.605,1.4395,0.73465,7.76065,6.51955,14.95675,-
2016/5/10,32.533,4.972116,1.1386,108.885,1.44165,0.73375,7.7623,6.5431,15.28995,-
2016/5/11,32.528,4.97558,1.13925,108.61,1.4432,0.73515,7.7603,6.53755,15.24215,-
2016/5/12,32.542,4.97603,1.1407,108.91,1.44235,0.73265,7.75945,6.53975,14.97425,-
2016/5/13,32.626,4.986166,1.13435,108.715,1.44055,0.72805,7.76195,6.5433,15.11555,-
2016/5/16,32.705,4.996147,1.13225,108.745,1.4365,0.7295,7.76295,6.54605,15.48575,-
2016/5/17,32.63,4.988964,1.13385,109.415,1.45065,0.73415,7.76235,6.54045,15.5597,-
2016/5/18,32.705,4.990718,1.12615,109.465,1.44375,0.7277,7.76365,6.55315,15.8315,-
2016/5/19,32.802,5.000566,1.12215,110.205,1.45965,0.72115,7.76585,6.55965,15.7891,-
2016/5/20,32.752,4.993403,1.12215,110.33,1.4587,0.72385,7.76605,6.55905,15.7444,-
2016/5/23,32.656,4.977885,1.12145,109.625,1.45335,0.72275,7.7677,6.5602,15.54145,-
2016/5/24,32.72,4.984565,1.11795,109.58,1.45415,0.71635,7.76805,6.56425,15.8209,-
2016/5/25,32.652,4.973226,1.1149,110.075,1.465,0.71935,7.76695,6.56555,15.5868,-
2016/5/26,32.576,4.962628,1.11705,110.11,1.47255,0.71965,7.76575,6.56425,15.58635,-
2016/5/27,32.528,4.953071,1.11805,109.785,1.4671,0.7218,7.7648,6.56725,15.56305,-
2016/5/30,32.68,4.960268,1.11275,111.29,1.4606,0.7173,7.76845,6.58835,15.7906,-
2016/5/31,32.63,4.951244,1.11305,110.925,1.4576,0.723,7.76825,6.59025,15.86755,-
2016/6/1,32.622,4.946572,1.1149,110.095,1.44845,0.7261,7.7693,6.59485,15.63175,-
2016/6/2,32.612,4.952719,1.1208,108.96,1.44305,0.72215,7.7693,6.58465,15.5785,-
2016/6/3,32.605,4.947678,1.1153,108.76,1.44275,0.725,7.77125,6.58995,15.5527,-
2016/6/4,32.506,4.929892,1.13655,106.555,1.45155,0.73665,7.77125,6.59365,15.5719,-
2016/6/6,32.402,4.933658,1.1356,107.145,1.4443,0.7357,7.76755,6.56755,15.10525,-
2016/6/7,32.339,4.918439,1.1363,107.81,1.45465,0.74375,7.76775,6.57505,14.86795,-
2016/6/8,32.225,4.9011,1.13705,107.04,1.45275,0.7449,7.76365,6.57505,14.94685,-
2016/6/13,32.435,4.918151,1.127,106.235,1.4199,0.7409,7.7641,6.59495,15.14385,-
2016/6/14,32.423,4.913868,1.12535,105.915,1.41475,0.73565,7.7603,6.59825,15.35865,-
2016/6/15,32.441,4.910951,1.12165,106.275,1.4171,0.7383,7.76055,6.60585,15.30955,-
2016/6/16,32.391,4.91067,1.12685,104.015,1.41595,0.73595,7.75955,6.59605,15.33675,-
2016/6/17,32.385,4.907137,1.1246,104.185,1.4268,0.73915,7.7598,6.59955,15.1788,-
2016/6/20,32.256,4.894816,1.1337,104.53,1.46085,0.74605,7.75965,6.58985,14.96725,-
2016/6/21,32.258,4.896442,1.13365,104.455,1.47215,0.7485,7.75895,6.58805,14.69765,-
2016/6/22,32.221,4.888087,1.12755,104.455,1.46675,0.7481,7.75785,6.59175,14.7235,-
2016/6/23,32.19,4.883094,1.13205,104.475,1.47775,0.75455,7.7569,6.59215,14.5263,-
2016/6/24,32.502,4.896491,1.11365,102.945,1.37825,0.73925,7.7589,6.6378,14.8618,-
2016/6/27,32.533,4.881837,1.10705,102.06,1.3434,0.74425,7.75765,6.6641,15.0976,-
2016/6/28,32.435,4.855325,1.10755,102.295,1.33535,0.74125,7.7591,6.6803,15.1473,-
2016/6/29,32.343,4.850286,1.10755,102.41,1.34065,0.7416,7.7586,6.66825,15.00645,-
2016/6/30,32.286,4.848615,1.11295,102.815,1.34845,0.7435,7.7588,6.6588,14.74365,-
2016/7/1,32.218,4.830445,1.1106,102.575,1.329,0.74695,7.758,6.6698,14.67915,-
2016/7/4,32.208,4.823728,1.11175,102.665,1.3286,0.7518,7.758,6.677,14.53025,-
2016/7/5,32.282,4.83013,1.11495,101.78,1.31655,0.75125,7.758,6.68345,14.78155,-
2016/7/6,32.407,4.836972,1.1069,100.9,1.2955,0.7456,7.75775,6.69985,14.90825,-
2016/7/7,32.306,4.825709,1.10665,100.985,1.29715,0.7514,7.75815,6.69455,14.6431,-
2016/7/11,32.215,4.808314,1.1037,102.005,1.29015,0.7545,7.75765,6.69985,14.6013,-
2016/7/12,32.22,4.810059,1.111,103.115,1.3123,0.7624,7.75855,6.69845,14.3355,-
2016/7/13,32.183,4.805759,1.1045,104.25,1.32405,0.75905,7.75785,6.69675,14.41085,-
2016/7/14,32.073,4.789686,1.11,105.555,1.3235,0.76345,7.75535,6.69625,14.36525,-
2016/7/15,31.99,4.782665,1.11455,105.925,1.3402,0.76515,7.75405,6.68875,14.31745,-
2016/7/18,32.024,4.773049,1.1058,105.6,1.32765,0.76015,7.75455,6.70935,14.31915,0.71175
2016/7/19,31.991,4.771746,1.10625,106.065,1.31875,0.74975,7.75475,6.70425,14.31715,0.70245
2016/7/20,32.051,4.794317,1.09895,106.45,1.30845,0.74725,7.75525,6.6852,14.29645,0.704
2016/7/21,32.06,4.802107,1.1034,106.86,1.3237,0.74925,7.7558,6.67625,14.26315,0.69805
2016/7/22,32.07,4.804888,1.103,106.125,1.32665,0.7472,7.75545,6.67445,14.22285,0.69935
2016/7/25,32.14,4.805734,1.0974,106.24,1.31385,0.74845,7.7568,6.68785,14.31245,0.6987
2016/7/26,32.106,4.805883,1.10065,104.165,1.3081,0.75165,7.75665,6.68055,14.36795,0.70505
2016/7/27,32.068,4.803947,1.09975,105.495,1.31115,0.74815,7.7566,6.67535,14.2967,0.70355
2016/7/28,31.955,4.795199,1.111,104.73,1.32025,0.75445,7.7558,6.66395,14.21995,0.71055
2016/7/29,31.926,4.793306,1.109,103.87,1.3186,0.74945,7.7559,6.66055,14.1507,0.7083
2016/8/1,31.64,4.764731,1.11695,102.355,1.32215,0.75885,7.75865,6.64045,13.82075,0.71985
2016/8/2,31.68,4.766224,1.1195,101.665,1.31995,0.7561,7.76015,6.64675,13.9783,0.72185
2016/8/3,31.75,4.783741,1.1207,101.055,1.33225,0.75865,7.75875,6.63705,14.06265,0.7188
2016/8/4,31.71,4.772894,1.11395,101.375,1.33025,0.76175,7.7559,6.64375,13.8673,0.71695
2016/8/5,31.57,4.745255,1.1142,101.1,1.31495,0.7649,7.75525,6.65295,13.6942,0.72075
2016/8/8,31.512,4.724689,1.1086,102.235,1.30405,0.7634,7.756,6.66965,13.65115,0.71285
2016/8/9,31.455,4.715922,1.1078,102.345,1.2992,0.76515,7.75715,6.66995,13.60045,0.71255
2016/8/10,31.225,4.695022,1.1144,101.46,1.30465,0.7714,7.75665,6.65065,13.366,0.72135
2016/8/11,31.326,4.713185,1.114,101.205,1.2953,0.77095,7.75615,6.64645,13.34675,0.72375
2016/8/12,31.403,4.720939,1.11505,102.01,1.29595,0.76945,7.7563,6.65185,13.3673,0.72045
2016/8/15,31.37,4.717797,1.11685,101.105,1.29195,0.76745,7.7566,6.6493,13.44325,0.7202
2016/8/16,31.28,4.715178,1.12705,100.245,1.29345,0.77205,7.75585,6.6339,13.2664,0.72815
2016/8/17,31.452,4.738684,1.1272,100.74,1.30215,0.76695,7.75525,6.6373,13.3833,0.72615
2016/8/18,31.41,4.732639,1.13185,100.075,1.30695,0.77,7.75425,6.6369,13.27705,0.7283
2016/8/19,31.618,4.751964,1.13215,100.195,1.31265,0.76115,7.75375,6.65365,13.49535,0.7258
2016/8/22,31.82,4.77405,1.1291,100.77,1.3089,0.76145,7.75325,6.6652,13.5846,0.7245
2016/8/23,31.706,4.764048,1.13415,100.1,1.3191,0.7647,7.75335,6.65525,13.45775,0.7332
2016/8/24,31.772,4.767039,1.1296,100.27,1.31935,0.76155,7.75415,6.66495,14.091,0.72985
2016/8/25,31.67,4.749423,1.12775,100.36,1.32255,0.7625,7.75415,6.6682,14.12855,0.73135
2016/8/26,31.672,4.741647,1.1291,100.465,1.32155,0.7634,7.75555,6.67955,14.20155,0.73215
2016/8/29,31.801,4.753295,1.11795,102.265,1.30905,0.75445,7.7562,6.6903,14.4271,0.7235
2016/8/30,31.72,4.740776,1.11735,102.385,1.3077,0.75465,7.75665,6.6909,14.38285,0.72305
2016/8/31,31.726,4.742783,1.1146,103.15,1.3128,0.75245,7.75665,6.6893,14.4398,0.72505
2016/9/1,31.736,4.743358,1.1133,103.605,1.31395,0.75255,7.75685,6.6906,14.67665,0.72575
2016/9/2,31.703,4.738394,1.1187,103.635,1.32735,0.75415,7.75575,6.69065,14.67205,0.7285
2016/9/5,31.506,4.710935,1.11785,103.375,1.33215,0.76025,7.75495,6.68785,14.3957,0.73315
2016/9/6,31.412,4.695152,1.1167,103.35,1.33325,0.7647,7.75535,6.6903,14.2616,0.7348
2016/9/7,31.24,4.682782,1.12445,101.615,1.3407,0.7663,7.75555,6.67125,13.99875,0.7447
2016/9/8,31.286,4.690647,1.12735,101.595,1.33465,0.772,7.75575,6.66985,13.98265,0.7477
2016/9/9,31.51,4.709863,1.12745,102.19,1.33005,0.7618,7.75755,6.6902,14.22995,0.73705
2016/9/10,31.552,4.714942,1.12325,102.7,1.3267,0.7539,7.75695,6.6919,14.2252,0.7321
2016/9/12,31.716,4.740781,1.1258,102.32,1.32825,0.75115,7.75785,6.69005,14.50065,0.73005
2016/9/13,31.706,4.740142,1.12325,101.81,1.33175,0.75225,7.75765,6.68885,14.25505,0.73245
2016/9/14,31.689,4.74679,1.123,103.17,1.3206,0.74865,7.75775,6.6759,14.3396,0.72855
2016/9/19,31.45,4.715928,1.11555,101.775,1.30635,0.7543,7.75835,6.6689,14.119,0.7315
2016/9/20,31.367,4.698557,1.12005,101.66,1.30295,0.7561,7.75705,6.6759,13.89485,0.7351
2016/9/21,31.43,4.70394,1.1157,101.725,1.29745,0.75835,7.75575,6.68165,13.755,0.73185
2016/9/22,31.4,4.702056,1.1243,100.645,1.30775,0.76635,7.75605,6.67795,13.41235,0.7339
2016/9/23,31.33,4.691605,1.12065,100.94,1.30245,0.76155,7.75555,6.6779,13.5898,0.7257
2016/9/26,31.432,4.705308,1.1237,100.585,1.29205,0.7603,7.7558,6.6801,13.7043,0.723
2016/9/29,31.356,4.69346,1.12225,101.455,1.30205,0.7677,7.75465,6.6808,13.6692,0.7277
2016/9/30,31.366,4.696808,1.1182,100.965,1.29545,0.76075,7.75355,6.67815,13.9817,0.7263
2016/10/3,31.33,4.692325,1.12375,101.44,1.28615,0.76685,7.75555,6.67685,13.6284,0.72865
2016/10/4,31.347,4.689668,1.11745,102.44,1.27755,0.7659,7.75605,6.68425,13.6297,0.72785
2016/10/5,31.371,4.687831,1.1223,102.815,1.27375,0.76155,7.75755,6.692,13.7288,0.71855
2016/10/6,31.403,4.689347,1.1209,103.635,1.27245,0.7596,7.7565,6.69665,13.7362,0.71675
2016/10/7,31.48,4.690866,1.11175,103.855,1.243,0.75655,7.75835,6.7109,13.9408,0.71265
2016/10/11,31.613,4.70452,1.1114,103.92,1.22925,0.7547,7.7592,6.7197,14.1725,0.7071
2016/10/12,31.629,4.706237,1.1043,103.475,1.22915,0.7581,7.75835,6.72065,14.38395,0.7079
2016/10/13,31.76,4.713978,1.1004,103.85,1.21615,0.7519,7.75865,6.7374,14.35105,0.70445
2016/10/14,31.672,4.701962,1.1014,104.205,1.2199,0.7611,7.75815,6.7359,14.2421,0.71095
2016/10/17,31.77,4.707011,1.09785,104.265,1.216,0.7589,7.75885,6.7495,14.3661,0.71105
2016/10/18,31.669,4.696133,1.1015,103.97,1.22385,0.76795,7.75875,6.74365,14.0179,0.7193
2016/10/19,31.518,4.673394,1.09965,103.49,1.22945,0.7668,7.75855,6.74415,13.9005,0.7209
2016/10/20,31.53,4.672588,1.0972,103.725,1.22745,0.76645,7.75785,6.74775,13.9379,0.72185
2016/10/21,31.63,4.673617,1.0887,103.82,1.22385,0.76475,7.75855,6.7678,14.01505,0.7175
2016/10/24,31.683,4.676031,1.0888,103.915,1.22405,0.7637,7.75695,6.7756,13.87905,0.7171
2016/10/25,31.616,4.660483,1.08805,104.45,1.22205,0.76275,7.75685,6.78385,13.8616,0.7147
2016/10/26,31.558,4.655626,1.09185,104.16,1.22215,0.76965,7.756,6.77845,13.72315,0.7179
2016/10/27,31.637,4.663231,1.09105,104.67,1.22275,0.7635,7.75485,6.78435,13.8869,0.7161
2016/10/28,31.639,4.659381,1.09135,105.265,1.21735,0.75815,7.75515,6.7904,13.9332,0.7133
2016/10/31,31.58,4.657355,1.09585,104.955,1.2191,0.76125,7.75505,6.78065,13.7163,0.715
2016/11/1,31.568,4.653944,1.0987,105.055,1.22725,0.76695,7.75485,6.78305,13.4936,0.7177
2016/11/2,31.564,4.661908,1.1094,103.515,1.2276,0.7639,7.7549,6.7706,13.49615,0.7244
2016/11/3,31.468,4.646785,1.11025,102.89,1.2338,0.7663,7.75515,6.772,13.52735,0.7299
2016/11/4,31.473,4.649852,1.11005,103.08,1.2468,0.7673,7.75575,6.7686,13.52595,0.7317
2016/11/7,31.519,4.645144,1.1059,104.45,1.2417,0.76795,7.7562,6.78535,13.5485,0.7299
2016/11/8,31.507,4.640792,1.10625,104.45,1.24395,0.7709,7.75535,6.78915,13.3968,0.73365
2016/11/9,31.459,4.630073,1.10875,103.715,1.24015,0.7669,7.75355,6.7945,13.4766,0.7309
2016/11/10,31.589,4.637107,1.09255,105.615,1.24445,0.7701,7.75465,6.8122,13.34755,0.7277
2016/11/11,31.801,4.655762,1.09035,106.785,1.25655,0.7591,7.75805,6.83045,14.28105,0.7191
2016/11/14,31.949,4.665129,1.07735,107.685,1.2505,0.75455,7.75705,6.84845,14.4667,0.7093
2016/11/15,31.87,4.643427,1.07825,108.12,1.24875,0.7562,7.7572,6.86345,14.2001,0.7117
2016/11/16,31.848,4.629744,1.0713,109.38,1.24725,0.753,7.75675,6.879,14.2475,0.70865
2016/11/17,31.868,4.631504,1.07215,108.955,1.2467,0.74695,7.7566,6.8807,14.3158,0.7099
2016/11/18,32.01,4.631815,1.0597,110.66,1.2421,0.73755,7.75725,6.9109,14.5457,0.702
2016/11/21,32,4.62992,1.06315,110.915,1.2348,0.7341,7.75655,6.91155,14.3577,0.7019
2016/11/22,31.945,4.622889,1.06205,110.855,1.24695,0.7391,7.75565,6.9102,14.12475,0.7067
2016/11/23,31.88,4.606405,1.0624,111.035,1.2409,0.74385,7.75575,6.9208,14.1118,0.7061
2016/11/24,31.927,4.595062,1.053,113.415,1.24205,0.73735,7.75595,6.9481,14.23115,0.6979
2016/11/25,31.942,4.602395,1.0588,112.925,1.2421,0.7449,7.75585,6.9403,14.07945,0.7033
2016/11/28,31.802,4.592368,1.066,111.875,1.24905,0.74835,7.75565,6.92495,13.8691,0.7095
2016/11/29,31.818,4.601965,1.06065,112.275,1.2413,0.7479,7.75635,6.914,13.84735,0.7091
2016/11/30,31.89,4.621881,1.0635,112.765,1.24895,0.7481,7.75575,6.8998,13.9796,0.71605
2016/12/1,31.892,4.619588,1.0617,114.12,1.25335,0.74015,7.75595,6.90365,13.99685,0.70905
2016/12/2,31.923,4.642211,1.0668,113.935,1.26175,0.7417,7.7557,6.8767,14.05665,0.7091
2016/12/5,31.995,4.653353,1.0635,114.04,1.2715,0.7447,7.75515,6.8757,13.82625,0.71055
2016/12/6,31.952,4.647291,1.0777,113.83,1.2759,0.74395,7.75535,6.8754,13.67585,0.7135
2016/12/7,31.902,4.620718,1.07215,114.255,1.26225,0.74255,7.75615,6.9041,13.66795,0.7117
2016/12/8,31.752,4.605977,1.0768,113.63,1.26185,0.7495,7.75595,6.89365,13.511,0.7211
2016/12/9,31.86,4.601604,1.06145,114.48,1.2571,0.74675,7.7588,6.92365,13.7491,0.7175
2016/12/12,31.864,4.592813,1.0572,115.935,1.2607,0.7453,7.75955,6.9378,13.84955,0.7149
2016/12/13,31.822,4.593028,1.0635,115.395,1.2677,0.7489,7.75905,6.92835,13.56195,0.7187
2016/12/14,31.803,4.597982,1.06375,115.035,1.26675,0.7501,7.75665,6.91675,13.60305,0.7215
2016/12/15,31.923,4.604382,1.0485,117.685,1.25365,0.74055,7.75955,6.9332,14.0387,0.7085
2016/12/16,31.967,4.606924,1.04355,118.355,1.24325,0.7347,7.76275,6.9389,13.9325,0.70275
2016/12/19,31.97,4.602082,1.04595,117.325,1.24775,0.7291,7.76555,6.94685,13.9852,0.6973
2016/12/20,32.005,4.605648,1.03885,118.115,1.23835,0.7255,7.76615,6.9491,14.1119,0.6921
2016/12/21,32.02,4.613346,1.0401,117.64,1.2354,0.72495,7.7612,6.94075,13.9516,0.6923
2016/12/22,32.03,4.613601,1.0442,117.715,1.2347,0.7227,7.76265,6.9425,13.9462,0.6911
2016/12/23,32.17,4.628427,1.0441,117.47,1.2281,0.72125,7.76145,6.95055,14.0111,0.69065
2016/12/26,32.25,4.638614,1.04625,117.145,1.22805,0.71945,7.75935,6.9525,13.9908,0.68965
2016/12/27,32.281,4.640232,1.04475,117.285,1.2275,0.7191,7.75955,6.95675,13.9622,0.6901
2016/12/28,32.309,4.641963,1.0455,117.545,1.2278,0.72075,7.75715,6.9602,13.91725,0.69275
2016/12/29,32.312,4.632701,1.0452,116.37,1.2253,0.7209,7.75625,6.97475,13.72265,0.6949
2016/12/30,32.279,4.626678,1.0516,116.965,1.22785,0.72205,7.75485,6.9767,13.6355,0.6951
